+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                                                   ;
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                                               ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|led_s1_agent                                                                                                                                                                                ; 291   ; 39             ; 49           ; 39             ; 301    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|clear_s1_agent_rsp_fifo                                                                                                                                                                     ; 143   ; 39             ; 0            ; 39             ; 102    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|clear_s1_agent|uncompressor                                                                                                                                                                 ; 35    ; 1              ; 0            ; 1              ; 33     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|clear_s1_agent                                                                                                                                                                              ; 291   ; 39             ; 49           ; 39             ; 301    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|trigger_s1_agent_rsp_fifo                                                                                                                                                                   ; 143   ; 39             ; 0            ; 39             ; 102    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|trigger_s1_agent|uncompressor                                                                                                                                                               ; 35    ; 1              ; 0            ; 1              ; 33     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|trigger_s1_agent                                                                                                                                                                            ; 291   ; 39             ; 49           ; 39             ; 301    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|onchip_memory2_0_s1_agent_rsp_fifo                                                                                                                                                          ; 143   ; 39             ; 0            ; 39             ; 102    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|onchip_memory2_0_s1_agent|uncompressor                                                                                                                                                      ; 35    ; 1              ; 0            ; 1              ; 33     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|onchip_memory2_0_s1_agent                                                                                                                                                                   ; 291   ; 39             ; 49           ; 39             ; 301    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|altpll_0_pll_slave_agent_rdata_fifo                                                                                                                                                         ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|altpll_0_pll_slave_agent_rsp_fifo                                                                                                                                                           ; 143   ; 39             ; 0            ; 39             ; 102    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|altpll_0_pll_slave_agent|uncompressor                                                                                                                                                       ; 35    ; 1              ; 0            ; 1              ; 33     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|altpll_0_pll_slave_agent                                                                                                                                                                    ; 291   ; 39             ; 49           ; 39             ; 301    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|nios2_gen2_0_debug_mem_slave_agent_rsp_fifo                                                                                                                                                 ; 143   ; 39             ; 0            ; 39             ; 102    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|nios2_gen2_0_debug_mem_slave_agent|uncompressor                                                                                                                                             ; 35    ; 1              ; 0            ; 1              ; 33     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|nios2_gen2_0_debug_mem_slave_agent                                                                                                                                                          ; 291   ; 39             ; 49           ; 39             ; 301    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|sysid_qsys_0_control_slave_agent_rsp_fifo                                                                                                                                                   ; 143   ; 39             ; 0            ; 39             ; 102    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|sysid_qsys_0_control_slave_agent|uncompressor                                                                                                                                               ; 35    ; 1              ; 0            ; 1              ; 33     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|sysid_qsys_0_control_slave_agent                                                                                                                                                            ; 291   ; 39             ; 49           ; 39             ; 301    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|ip_custom_0_avalon_slave_0_agent_rsp_fifo                                                                                                                                                   ; 143   ; 39             ; 0            ; 39             ; 102    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|ip_custom_0_avalon_slave_0_agent|uncompressor                                                                                                                                               ; 35    ; 1              ; 0            ; 1              ; 33     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|ip_custom_0_avalon_slave_0_agent                                                                                                                                                            ; 291   ; 39             ; 49           ; 39             ; 301    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|videosampler_0_avalon_slave_0_agent_rsp_fifo                                                                                                                                                ; 143   ; 39             ; 0            ; 39             ; 102    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|videosampler_0_avalon_slave_0_agent|uncompressor                                                                                                                                            ; 35    ; 1              ; 0            ; 1              ; 33     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|videosampler_0_avalon_slave_0_agent                                                                                                                                                         ; 291   ; 39             ; 49           ; 39             ; 301    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|opencores_i2c_0_avalon_slave_0_agent_rsp_fifo                                                                                                                                               ; 143   ; 39             ; 0            ; 39             ; 102    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|opencores_i2c_0_avalon_slave_0_agent|uncompressor                                                                                                                                           ; 35    ; 1              ; 0            ; 1              ; 33     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|opencores_i2c_0_avalon_slave_0_agent                                                                                                                                                        ; 291   ; 39             ; 49           ; 39             ; 301    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|jtag_uart_0_avalon_jtag_slave_agent_rsp_fifo                                                                                                                                                ; 143   ; 39             ; 0            ; 39             ; 102    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|jtag_uart_0_avalon_jtag_slave_agent|uncompressor                                                                                                                                            ; 35    ; 1              ; 0            ; 1              ; 33     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|jtag_uart_0_avalon_jtag_slave_agent                                                                                                                                                         ; 291   ; 39             ; 49           ; 39             ; 301    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|nios2_gen2_0_instruction_master_agent                                                                                                                                                       ; 177   ; 39             ; 81           ; 39             ; 135    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|nios2_gen2_0_data_master_agent                                                                                                                                                              ; 177   ; 39             ; 81           ; 39             ; 135    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|usbstatus_s1_translator                                                                                                                                                                     ; 102   ; 6              ; 20           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|led_s1_translator                                                                                                                                                                           ; 102   ; 6              ; 20           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|clear_s1_translator                                                                                                                                                                         ; 102   ; 6              ; 20           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|trigger_s1_translator                                                                                                                                                                       ; 102   ; 6              ; 19           ; 6              ; 71     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|onchip_memory2_0_s1_translator                                                                                                                                                              ; 102   ; 7              ; 4            ; 7              ; 88     ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|altpll_0_pll_slave_translator                                                                                                                                                               ; 102   ; 6              ; 17           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|nios2_gen2_0_debug_mem_slave_translator                                                                                                                                                     ; 102   ; 5              ; 10           ; 5              ; 82     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|sysid_qsys_0_control_slave_translator                                                                                                                                                       ; 102   ; 6              ; 18           ; 6              ; 35     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|ip_custom_0_avalon_slave_0_translator                                                                                                                                                       ; 102   ; 6              ; 18           ; 6              ; 69     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|videosampler_0_avalon_slave_0_translator                                                                                                                                                    ; 102   ; 6              ; 16           ; 6              ; 71     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|opencores_i2c_0_avalon_slave_0_translator                                                                                                                                                   ; 78    ; 29             ; 43           ; 29             ; 47     ; 29              ; 29            ; 29              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|jtag_uart_0_avalon_jtag_slave_translator                                                                                                                                                    ; 102   ; 5              ; 21           ; 5              ; 70     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|nios2_gen2_0_instruction_master_translator                                                                                                                                                  ; 103   ; 51             ; 0            ; 51             ; 95     ; 51              ; 51            ; 51              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0|nios2_gen2_0_data_master_translator                                                                                                                                                         ; 103   ; 12             ; 0            ; 12             ; 95     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|mm_interconnect_0                                                                                                                                                                                             ; 446   ; 0              ; 0            ; 0              ; 471    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|videosampler_0|dcfifo_inst|auto_generated|wrfull_eq_comp                                                                                                                                                      ; 24    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|videosampler_0|dcfifo_inst|auto_generated|rdfull_eq_comp                                                                                                                                                      ; 24    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|videosampler_0|dcfifo_inst|auto_generated|rdempty_eq_comp                                                                                                                                                     ; 24    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|videosampler_0|dcfifo_inst|auto_generated|ws_dgrp|dffpipe17                                                                                                                                                   ; 14    ; 0              ; 0            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|videosampler_0|dcfifo_inst|auto_generated|ws_dgrp                                                                                                                                                             ; 14    ; 0              ; 0            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|videosampler_0|dcfifo_inst|auto_generated|rs_dgwp|dffpipe14                                                                                                                                                   ; 14    ; 0              ; 0            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|videosampler_0|dcfifo_inst|auto_generated|rs_dgwp                                                                                                                                                             ; 14    ; 0              ; 0            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|videosampler_0|dcfifo_inst|auto_generated|rdaclr                                                                                                                                                              ; 3     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|videosampler_0|dcfifo_inst|auto_generated|fifo_ram                                                                                                                                                            ; 36    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|videosampler_0|dcfifo_inst|auto_generated|wrptr_g1p                                                                                                                                                           ; 3     ; 0              ; 0            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|videosampler_0|dcfifo_inst|auto_generated|rdptr_g1p                                                                                                                                                           ; 3     ; 0              ; 0            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|videosampler_0|dcfifo_inst|auto_generated                                                                                                                                                                     ; 13    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|videosampler_0                                                                                                                                                                                                ; 50    ; 0              ; 0            ; 0              ; 43     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|usbstatus                                                                                                                                                                                                     ; 42    ; 0              ; 28           ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|usb_streaming_0|ez_interface_inst                                                                                                                                                                             ; 42    ; 9              ; 1            ; 9              ; 24     ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|usb_streaming_0|fifo_usb_inst|scfifo_component|auto_generated|dpfifo|wr_ptr                                                                                                                                   ; 3     ; 0              ; 0            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|usb_streaming_0|fifo_usb_inst|scfifo_component|auto_generated|dpfifo|usedw_counter                                                                                                                            ; 4     ; 0              ; 0            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|usb_streaming_0|fifo_usb_inst|scfifo_component|auto_generated|dpfifo|rd_ptr_msb                                                                                                                               ; 3     ; 0              ; 0            ; 0              ; 11     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|usb_streaming_0|fifo_usb_inst|scfifo_component|auto_generated|dpfifo|two_comparison                                                                                                                           ; 24    ; 12             ; 0            ; 12             ; 1      ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|usb_streaming_0|fifo_usb_inst|scfifo_component|auto_generated|dpfifo|almost_full_comparer                                                                                                                     ; 24    ; 12             ; 0            ; 12             ; 1      ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|usb_streaming_0|fifo_usb_inst|scfifo_component|auto_generated|dpfifo|FIFOram                                                                                                                                  ; 37    ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|usb_streaming_0|fifo_usb_inst|scfifo_component|auto_generated|dpfifo                                                                                                                                          ; 13    ; 0              ; 0            ; 0              ; 23     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|usb_streaming_0|fifo_usb_inst|scfifo_component|auto_generated                                                                                                                                                 ; 13    ; 0              ; 0            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|usb_streaming_0|fifo_usb_inst                                                                                                                                                                                 ; 13    ; 0              ; 0            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|usb_streaming_0                                                                                                                                                                                               ; 18    ; 0              ; 1            ; 0              ; 7      ; 0               ; 0             ; 0               ; 16    ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|trigger                                                                                                                                                                                                       ; 39    ; 31             ; 31           ; 31             ; 33     ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|sysid_qsys_0                                                                                                                                                                                                  ; 3     ; 20             ; 2            ; 20             ; 32     ; 20              ; 20            ; 20              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|opencores_i2c_0|i2c_master_top_inst|byte_controller|bit_controller                                                                                                                                            ; 27    ; 2              ; 0            ; 2              ; 8      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|opencores_i2c_0|i2c_master_top_inst|byte_controller                                                                                                                                                           ; 35    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|opencores_i2c_0|i2c_master_top_inst                                                                                                                                                                           ; 19    ; 1              ; 0            ; 1              ; 14     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|opencores_i2c_0                                                                                                                                                                                               ; 15    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 2     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|onchip_memory2_0|the_altsyncram|auto_generated|mux2                                                                                                                                                           ; 130   ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|onchip_memory2_0|the_altsyncram|auto_generated|decode3                                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|onchip_memory2_0|the_altsyncram|auto_generated                                                                                                                                                                ; 54    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|onchip_memory2_0                                                                                                                                                                                              ; 58    ; 1              ; 1            ; 1              ; 32     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_debug_slave_wrapper|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_debug_slave_sysclk               ; 43    ; 0              ; 0            ; 0              ; 48     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_debug_slave_wrapper|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_debug_slave_tck                  ; 130   ; 0              ; 1            ; 0              ; 43     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_debug_slave_wrapper                                                                            ; 123   ; 0              ; 0            ; 0              ; 50     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_ocimem|elimax_ghrd_nios_sys_nios2_gen2_0_cpu_ociram_sp_ram|the_altsyncram|auto_generated ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_ocimem|elimax_ghrd_nios_sys_nios2_gen2_0_cpu_ociram_sp_ram                               ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_ocimem                                                                                   ; 92    ; 0              ; 6            ; 0              ; 65     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_avalon_reg                                                                               ; 48    ; 0              ; 29           ; 0              ; 68     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci_im                                                                                   ; 54    ; 38             ; 51           ; 38             ; 47     ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci_pib                                                                                  ; 0     ; 36             ; 0            ; 36             ; 36     ; 36              ; 36            ; 36              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci_fifo|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci_fifo_cnt_inc                ; 5     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci_fifo|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci_fifo_wrptr_inc              ; 4     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci_fifo|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci_compute_input_tm_cnt        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci_fifo                                                                                 ; 115   ; 0              ; 65           ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; elimax_ghrd_nios_sys_inst|nios2_gen2_0|cpu|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci|the_elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci_dtrace|elimax_ghrd_nios_sys_nios2_gen2_0_cpu_nios2_oci_trc_ctrl_td_mode              ; 9     ; 0              ; 6            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
